,expression,force,flavor,can_express,polarity,syntactically_negated,full_form,notes,Language,lang_ID,Unnamed: 8,register
107,lallai,strong,bouletic,?,negative,yes,ba (NEG) lallai (MOD) ba (NEG) ne (cop),,Hausa,haus1257,,
108,wataƙila,strong,epistemic,1,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
109,wataƙila,weak necessity,epistemic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
110,wataƙila,weak,epistemic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
111,wataƙila,strong,deontic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
112,wataƙila,weak necessity,deontic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
113,wataƙila,weak,deontic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
114,wataƙila,strong,teleological,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
115,wataƙila,weak necessity,teleological,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
116,wataƙila,weak,teleological,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
117,wataƙila,strong ,circumstantial,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
118,wataƙila,weak,circumstantial,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
119,wataƙila,strong,bouletic,?,negative,yes,Watakila (MOD) SUBJ ba(NEG),,Hausa,haus1257,,
120,ya kamata,strong,epistemic,?,negative,yes,,,Hausa,haus1257,,
121,ya kamata,weak necessity,epistemic,?,negative,yes,,,Hausa,haus1257,,
122,ya kamata,weak,epistemic,?,negative,yes,,,Hausa,haus1257,,
123,ya kamata,strong,deontic,?,negative,yes,,,Hausa,haus1257,,
124,ya kamata,weak necessity,deontic,?,negative,yes,,,Hausa,haus1257,,
125,ya kamata,weak,deontic,?,negative,yes,,,Hausa,haus1257,,
126,ya kamata,strong,teleological,?,negative,yes,,,Hausa,haus1257,,
127,ya kamata,weak necessity,teleological,?,negative,yes,,,Hausa,haus1257,,
128,ya kamata,weak,teleological,?,negative,yes,,,Hausa,haus1257,,
129,ya kamata,strong ,circumstantial,?,negative,yes,,,Hausa,haus1257,,
130,ya kamata,weak,circumstantial,?,negative,yes,,,Hausa,haus1257,,
131,ya kamata,strong,bouletic,?,negative,yes,,,Hausa,haus1257,,
132,Za ... iya,strong,epistemic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
133,Za ... iya,weak necessity,epistemic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
134,Za ... iya,weak,epistemic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
135,Za ... iya,strong,deontic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
136,Za ... iya,weak necessity,deontic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
137,Za ... iya,weak,deontic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
138,Za ... iya,strong,teleological,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
139,Za ... iya,weak necessity,teleological,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
140,Za ... iya,weak,teleological,1,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
141,Za ... iya,strong ,circumstantial,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
142,Za ... iya,weak,circumstantial,1,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
143,Za ... iya,strong,bouletic,?,negative,yes,Ba (NEG) za (MOD) subj iya (mod),,Hausa,haus1257,,
144,buƙatar,strong,epistemic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
145,buƙatar,weak necessity,epistemic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
146,buƙatar,weak,epistemic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
147,buƙatar,strong,deontic,1,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
148,buƙatar,weak necessity,deontic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
149,buƙatar,weak,deontic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
150,buƙatar,strong,teleological,1,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
151,buƙatar,weak necessity,teleological,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
152,buƙatar,weak,teleological,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
153,buƙatar,strong ,circumstantial,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
154,buƙatar,weak,circumstantial,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
155,buƙatar,strong,bouletic,?,negative,yes,Babu buƙatar + (SAI),,Hausa,haus1257,,
156,son,strong,epistemic,?,negative,yes,,,Hausa,haus1257,,
157,son,weak necessity,epistemic,?,negative,yes,,,Hausa,haus1257,,
158,son,weak,epistemic,?,negative,yes,,,Hausa,haus1257,,
159,son,strong,deontic,?,negative,yes,,,Hausa,haus1257,,
160,son,weak necessity,deontic,?,negative,yes,,,Hausa,haus1257,,
161,son,weak,deontic,?,negative,yes,,,Hausa,haus1257,,
162,son,strong,teleological,?,negative,yes,,,Hausa,haus1257,,
163,son,weak necessity,teleological,?,negative,yes,,,Hausa,haus1257,,
164,son,weak,teleological,?,negative,yes,,,Hausa,haus1257,,
165,son,strong ,circumstantial,?,negative,yes,,,Hausa,haus1257,,
166,son,weak,circumstantial,?,negative,yes,,,Hausa,haus1257,,
167,son,strong,bouletic,?,negative,yes,,,Hausa,haus1257,,
168,za,strong,epistemic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
169,za,weak necessity,epistemic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
170,za,weak,epistemic,1,negative,yes,ba za yiwu,,Hausa,haus1257,,
171,za,strong,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
172,za,weak necessity,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
173,za,weak,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
174,za,strong,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
175,za,weak necessity,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
176,za,weak,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
177,za,strong ,circumstantial,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
178,za,weak,circumstantial,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
179,za,strong,bouletic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
180,yiwu,strong,epistemic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
181,yiwu,weak necessity,epistemic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
182,yiwu,weak,epistemic,1,negative,yes,ba za yiwu,,Hausa,haus1257,,
183,yiwu,strong,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
184,yiwu,weak necessity,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
185,yiwu,weak,deontic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
186,yiwu,strong,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
187,yiwu,weak necessity,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
188,yiwu,weak,teleological,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
189,yiwu,strong ,circumstantial,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
190,yiwu,weak,circumstantial,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
191,yiwu,strong,bouletic,?,negative,yes,ba za yiwu,,Hausa,haus1257,,
0,batuakh,strong,epistemic,1,positive,no,batuakh,,Hebrew,hebr1245,,
1,batuakh,weak necessity,epistemic,?,positive,no,batuakh,,Hebrew,hebr1245,,
2,batuakh,weak,epistemic,?,positive,no,batuakh,,Hebrew,hebr1245,,
3,batuakh,strong,deontic,?,positive,no,batuakh,,Hebrew,hebr1245,,
4,batuakh,weak necessity,deontic,?,positive,no,batuakh,,Hebrew,hebr1245,,
5,batuakh,weak,deontic,?,positive,no,batuakh,,Hebrew,hebr1245,,
6,batuakh,strong,teleological,?,positive,no,batuakh,,Hebrew,hebr1245,,
7,batuakh,weak necessity,teleological,?,positive,no,batuakh,,Hebrew,hebr1245,,
8,batuakh,weak,teleological,?,positive,no,batuakh,,Hebrew,hebr1245,,
9,batuakh,strong,circumstantial,?,positive,no,batuakh,,Hebrew,hebr1245,,
10,batuakh,weak,circumstantial,?,positive,no,batuakh,,Hebrew,hebr1245,,
11,batuakh,strong,bouletic,?,positive,no,batuakh,,Hebrew,hebr1245,,
12,batuakh,strong,epistemic,1,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
13,batuakh,weak necessity,epistemic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
14,batuakh,weak,epistemic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
15,batuakh,strong,deontic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
16,batuakh,weak necessity,deontic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
17,batuakh,weak,deontic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
18,batuakh,strong,teleological,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
19,batuakh,weak necessity,teleological,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
20,batuakh,weak,teleological,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
21,batuakh,strong,circumstantial,1,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
22,batuakh,weak,circumstantial,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
23,batuakh,strong,bouletic,?,negative,yes,lo+batuakh,,Hebrew,hebr1245,,
24,khayav,strong,epistemic,1,positive,,,this expression has word order restriction: sentence initial position not allowed,Hebrew,hebr1245,,
25,khayav,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
26,khayav,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
27,khayav,strong,deontic,1,positive,,,,Hebrew,hebr1245,,
28,khayav,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
29,khayav,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
30,khayav,strong,teleological,1,positive,,,,Hebrew,hebr1245,,
31,khayav,weak necessity,teleological,0,positive,,,the author noted this expression is too strong for weak necessity,Hebrew,hebr1245,,
32,khayav,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
33,khayav,strong,circumstantial,1,positive,,,,Hebrew,hebr1245,,
34,khayav,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
35,khayav,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
36,khayav,strong,epistemic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
37,khayav,weak necessity,epistemic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
38,khayav,weak,epistemic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
39,khayav,strong,deontic,1,negative,yes,lo+khayav,,Hebrew,hebr1245,,
40,khayav,weak necessity,deontic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
41,khayav,weak,deontic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
42,khayav,strong,teleological,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
43,khayav,weak necessity,teleological,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
44,khayav,weak,teleological,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
45,khayav,strong,circumstantial,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
46,khayav,weak,circumstantial,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
47,khayav,strong,bouletic,?,negative,yes,lo+khayav,,Hebrew,hebr1245,,
48,tzrikh,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
49,tzrikh,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
50,tzrikh,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
51,tzrikh,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
52,tzrikh,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
53,tzrikh,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
54,tzrikh,strong,teleological,1,positive,,,this is grammatical but a bit weaker than khayav,Hebrew,hebr1245,,
55,tzrikh,weak necessity,teleological,0,positive,,,the author noted this expression is too strong for weak necessity,Hebrew,hebr1245,,
56,tzrikh,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
57,tzrikh,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
58,tzrikh,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
59,tzrikh,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
60,tzarikh,strong,epistemic,?,positive,,,"sometimes written as tsarikh, need to verify",Hebrew,hebr1245,,
61,tzarikh,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
62,tzarikh,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
63,tzarikh,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
64,tzarikh,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
65,tzarikh,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
66,tzarikh,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
67,tzarikh,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
68,tzarikh,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
69,tzarikh,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
70,tzarikh,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
71,tzarikh,strong,bouletic,1,positive,,,,Hebrew,hebr1245,,
72,tzarikh,strong,epistemic,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
73,tzarikh,weak necessity,epistemic,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
74,tzarikh,weak,epistemic,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
75,tzarikh,strong,deontic,1,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
76,tzarikh,weak necessity,deontic,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
77,tzarikh,weak,deontic,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
78,tzarikh,strong,teleological,1,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
79,tzarikh,weak necessity,teleological,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
80,tzarikh,weak,teleological,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
81,tzarikh,strong,circumstantial,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
82,tzarikh,weak,circumstantial,?,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
83,tzarikh,strong,bouletic,,negative,yes,lo+tzarikh,,Hebrew,hebr1245,,
84,amoora,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
85,amoora,weak necessity,epistemic,1,positive,,,,Hebrew,hebr1245,,
86,amoora,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
87,amoora,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
88,amoora,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
89,amoora,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
90,amoora,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
91,amoora,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
92,amoora,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
93,amoora,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
94,amoora,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
95,amoora,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
96,tzrikha,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
97,tzrikha,weak necessity,epistemic,1,positive,,,"amoora fits better in the context, most people would prefer amoora over tzrikha",Hebrew,hebr1245,,
98,tzrikha,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
99,tzrikha,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
100,tzrikha,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
101,tzrikha,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
102,tzrikha,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
103,tzrikha,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
104,tzrikha,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
105,tzrikha,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
106,tzrikha,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
107,tzrikha,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
108,kedai,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
109,kedai,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
110,kedai,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
111,kedai,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
112,kedai,weak necessity,deontic,1,positive,,,"ra-tsuy is more formal but kedai is more common for this context, coocur with 'she'",Hebrew,hebr1245,,
113,kedai,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
114,kedai,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
115,kedai,weak necessity,teleological,1,positive,,,,Hebrew,hebr1245,,
116,kedai,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
117,kedai,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
118,kedai,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
119,kedai,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
120,ra-tsuy,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
121,ra-tsuy,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
122,ra-tsuy,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
123,ra-tsuy,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
124,ra-tsuy,weak necessity,deontic,1,positive,,,"ra-tsuy is more formal, comes from ‘want’. used to describe general requirements. coocur with 'she'",Hebrew,hebr1245,,
125,ra-tsuy,weak,deontic,?,positive,,,,Hebrew,hebr1245,,
126,ra-tsuy,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
127,ra-tsuy,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
128,ra-tsuy,weak,teleological,?,positive,,,,Hebrew,hebr1245,,
129,ra-tsuy,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
130,ra-tsuy,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
131,ra-tsuy,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
132,oolay,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
133,oolay,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
134,oolay,weak,epistemic,1,positive,,,,Hebrew,hebr1245,,
135,oolay,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
136,oolay,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
137,oolay,weak,deontic,0,positive,,,B3 shows judgement for this expression is negative,Hebrew,hebr1245,,
138,oolay,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
139,oolay,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
140,oolay,weak,teleological,0,positive,,,C3 shows judgement for this expression is negative,Hebrew,hebr1245,,
141,oolay,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
142,oolay,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
143,oolay,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
144,yitakhen,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
145,yitakhen,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
146,yitakhen,weak,epistemic,1,positive,,,,Hebrew,hebr1245,,
147,yitakhen,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
148,yitakhen,weak necessity,deontic,?,positive,,,B3 shows negative judgement,Hebrew,hebr1245,,
149,yitakhen,weak,deontic,0,positive,,,,Hebrew,hebr1245,,
150,yitakhen,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
151,yitakhen,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
152,yitakhen,weak,teleological,0,positive,,,C3 shows negative judgement for this expression,Hebrew,hebr1245,,
153,yitakhen,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
154,yitakhen,weak,circumstantial,?,positive,,,,Hebrew,hebr1245,,
155,yitakhen,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
156,yitakhen,strong,epistemic,?,negative,,,,Hebrew,hebr1245,,
157,yitakhen,weak necessity,epistemic,?,negative,,,,Hebrew,hebr1245,,
158,yitakhen,weak,epistemic,?,negative,,,,Hebrew,hebr1245,,
159,yitakhen,strong,deontic,?,negative,,,,Hebrew,hebr1245,,
160,yitakhen,weak necessity,deontic,?,negative,,,,Hebrew,hebr1245,,
161,yitakhen,weak,deontic,?,negative,,,,Hebrew,hebr1245,,
162,yitakhen,strong,teleological,?,negative,,,,Hebrew,hebr1245,,
163,yitakhen,weak necessity,teleological,?,negative,,,,Hebrew,hebr1245,,
164,yitakhen,weak,teleological,?,negative,,,,Hebrew,hebr1245,,
165,yitakhen,strong,circumstantial,1,negative,no,yitakhen,the author also notes this expression can denote non-necessity because of scalar implicature,Hebrew,hebr1245,,
166,yitakhen,weak,circumstantial,?,negative,,,,Hebrew,hebr1245,,
167,yitakhen,strong,bouletic,?,negative,,,,Hebrew,hebr1245,,
168,yakhol,strong,epistemic,?,positive,,,,Hebrew,hebr1245,,
169,yakhol,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
170,yakhol,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
171,yakhol,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
172,yakhol,weak necessity,deontic,?,positive,,,,Hebrew,hebr1245,,
173,yakhol,weak,deontic,1,positive,,,,Hebrew,hebr1245,,
174,yakhol,strong,teleological,?,positive,,,,Hebrew,hebr1245,,
175,yakhol,weak necessity,teleological,?,positive,,,,Hebrew,hebr1245,,
176,yakhol,weak,teleological,1,positive,,,,Hebrew,hebr1245,,
177,yakhol,strong,circumstantial,?,positive,,,,Hebrew,hebr1245,,
178,yakhol,weak,circumstantial,1,positive,,,,Hebrew,hebr1245,,
179,yakhol,strong,bouletic,?,positive,,,,Hebrew,hebr1245,,
180,yakhol,strong,epistemic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
181,yakhol,weak necessity,epistemic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
182,yakhol,weak,epistemic,1,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
183,yakhol,strong,deontic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
184,yakhol,weak necessity,deontic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
185,yakhol,weak,deontic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
186,yakhol,strong,teleological,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
187,yakhol,weak necessity,teleological,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
188,yakhol,weak,teleological,1,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
189,yakhol,strong,circumstantial,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
190,yakhol,weak,circumstantial,1,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
191,yakhol,strong,bouletic,?,negative,yes,lo+yakhol,,Hebrew,hebr1245,,
192,mesugelet,strong,epistemic,?,positive,,,there are various forms of this expression,Hebrew,hebr1245,,
193,mesugelet,weak necessity,epistemic,?,positive,,,,Hebrew,hebr1245,,
194,mesugelet,weak,epistemic,?,positive,,,,Hebrew,hebr1245,,
195,mesugelet,strong,deontic,?,positive,,,,Hebrew,hebr1245,,
